,FAQ_Titles,FAQ_Desc,FAQ_Urls
940,"Student finance, fees and costs",Learn how to manage your finances while in university and budget for student life when you have costs and fees to pay.,https://www.barclays.co.uk/money-management/financial-planning/student-finances/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D940%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
941,5 steps to financial fitness,"Taking your first steps towards financial independence can seem daunting, but there are plenty of ways to save and still have fun.",https://www.barclays.co.uk/journal/financial-independence/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D940%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
942,Delegated authority,,https://www.barclays.co.uk/0migration1test1url2/user-tests/paul-skeggs/form/delegated-authority/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D940%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
943,Wealth lending,"Borrow against your financial assets and access liquid funds that’ll help you to diversify, invest or make big purchases.",https://www.barclays.co.uk/wealth-management/borrowing/lending/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D940%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
944,Greener Home Reward - claim form,,https://www.barclays.co.uk/forms/mortgages/greener-home-reward-claims-form/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D940%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
945,Tackling the challenge of plastic pollution,"The steps being taken to tackle plastic pollution, and how investors can contribute to the solutions.",https://www.barclays.co.uk/wealth-management/news-and-insights/investments/tackling-plastic-pollution/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D940%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
946,Four reasons to consider using your ISA allowance,"Here are four reasons why you should consider using, rather than losing, your ISA allowance for 2022-23.",https://www.barclays.co.uk/smart-investor/accounts/investment-isa/four-reasons-to-consider-using-your-isa-allowance/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D940%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
947,Invoice finance,"Unlock cash tied up in outstanding invoices with flexible or ongoing invoice finance funding from our partner, Kriya.",https://www.barclays.co.uk/business-banking/borrow/invoice-finance/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D940%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
948,Investments,Expert investments insights to help you preserve and grow your wealth to reach your financial objectives. Investments can fall in value.,https://www.barclays.co.uk/wealth-management/news-and-insights/investments/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D940%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
949,Mortgage tools and resources,"See how much you could afford to borrow with our mortgage calculators, apply for an agreement in principle and prepare for your mortgage appointment.",https://www.barclays.co.uk/mortgages/tools/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D950%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
950,How do I control what information I see about Barclays products and services?,You can choose how you’d like to hear from us.,https://www.barclays.co.uk/help/accounts/account-services/stop-mail/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D950%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
951,Switch rates for landlords,"If you have a Premier mortgage with us for a buy-to-let property, we can offer you exclusive rates if you want to switch to a new deal.",https://www.barclays.co.uk/premier-banking/mortgages/existing-customers/switch-rates-for-landlords/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D950%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
952,How do I change a standing order?,"You can change a standing order in Online Banking, Barclays Mobile Banking or in branch.",https://www.barclays.co.uk/help/payments/standing-orders/how-do-i-change-a-standing-order/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D950%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
953,Simple tips to save energy,Create a more energy-efficient home with these five small but powerful tips from Energy Saving Trust,https://www.barclays.co.uk/sustainability/greener-homes/sustainability-101/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D950%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
954,Are you a trustee?,New rules from September 1 2022 will require most new and existing trusts to register with HMRC.,https://www.barclays.co.uk/wealth-management/news-and-insights/your-wealth/are-you-a-trustee/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D950%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
955,Interest-only mortgages,Pay the mortgage interest each month without reducing the balance. You’ll need to have a plan to repay the balance by the time the mortgage term ends.,https://www.barclays.co.uk/mortgages/interest-only-mortgage/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D950%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
956,10 benefits of Smart Investor,"Whether you’re new to investing or a more experienced investor, Smart Investor has lots of different tools to help. Capital’s at risk.",https://www.barclays.co.uk/smart-investor/new-to-investing/before-you-start/10-benefits-of-smart-investor/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D950%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
957,Welsh language policy,We are committed to being accessible to everyone. Take a look at our Welsh language policy at Barclays.,https://www.barclays.co.uk/important-information/welsh-language-policy/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D950%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
958,"What should I do if I've missed my Barclayloan or overdraft payment, or I’m worried I can’t make my next payment?","If you're worried about making your payments, we can help. We’re here to listen and can talk through any money worries you have. We can also let you kn",https://www.barclays.co.uk/help/payments/missed-loan-overdraft-app-only/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D950%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
959,How do I add someone to my account?,"See how to add someone to your Barclays account, and what ID they'll need if they don't already bank with us.",https://www.barclays.co.uk/help/accounts/account-services/add-person/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D960%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
960,How do I get an overdraft on my business account?,Our business overdraft page has the information you need to get an overdraft on your Barclays business account. Get the link here.,https://www.barclays.co.uk/help/business/borrowing/apply-overdraft/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D960%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
961,"I've changed my name, what do I do?","Come in and see us in a branch, with proof of the change, or post it to us. See what you need here.",https://www.barclays.co.uk/help/your-details/change-name/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D960%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
962,What do I do if I have the Barclays app and my phone is lost or stolen?,"Find the number you need to de-register your Barclays Mobile Banking app, before you can set it up on your new phone.",https://www.barclays.co.uk/help/mobile-banking/using-mobile-banking/new-lost-phone/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D960%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
963,Commercial mortgages,"Whether you need to buy a new building or release equity from your existing one, a commercial mortgage could be the answer.",https://www.barclays.co.uk/business-banking/borrow/commercial-mortgages/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D960%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
964,More about lodgements,Learn how to deposit or lodge your physical share certificate with an online brokerage account.,https://www.barclays.co.uk/investments/moving-investments/more-about-lodgements/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D960%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
965,Home emergency cover,"If the unexpected happens, we’re here to help. Get unlimited, fee-free call-outs for broken boilers, collapsed roofs and plumbing problems.",https://www.barclays.co.uk/insurance/home-insurance/emergency-cover/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D960%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
966,What happens to my account when I pass away?,Find out what happens to your account when you pass away.,https://www.barclays.co.uk/help/smart-investor/managing-your-account/what-happens-when-i-pass-away/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D960%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
967,What happens to my account when I pass away?,Find out what happens to your account when you pass away.,https://www.barclays.co.uk/help/smart-investor/investing/what-happens-when-i-pass-away/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D960%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
968,Protecting your identity on social networks,The privacy of our customers' and clients' information is paramount. Some simple steps will help you stay safe on social networks.,https://www.barclays.co.uk/important-information/protecting-your-identity-on-social-networks/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D960%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
969,Protecting your home,"10 tips to help protect your home against burglaries, with inside advice from an ex-burglar, police and home security specialists.",https://www.barclays.co.uk/journal/protect-your-home/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D970%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
970,Coronavirus crash: what history can tell investors about stock market falls,We reveal what you can learn from historic share price collapses and recoveries to help you weather the current storm.,https://www.barclays.co.uk/smart-investor/news-and-research/market-analysis/coronavirus-crash/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D970%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
971,Bounce Back Loan scheme,Find out if your business is eligible for the government scheme designed to help small and medium-sized businesses affected by coronavirus (COVID-19).,https://www.barclays.co.uk/business-banking/borrow/bounce-back-loan-scheme/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D970%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
972,Taking comfort from the impact your portfolio makes,"Here, we explore how impact investing can help you to stay invested, and reap the associated financial rewards.",https://www.barclays.co.uk/smart-investor/news-and-research/investing-insights/taking-comfort-from-the-impact-your-portfolio-makes/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D970%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
973,"Safer, smarter flying",Satavia needed financial help and mentorship to turn its unique business idea into a reality. Read Satavia’s story.,https://www.barclays.co.uk/business-banking/sectors/entrepreneurs/satavia/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D970%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
974,Investments,Read about the diverse range of products and services we offer to suit your approach to investment and help you achieve your financial goals.,https://www.barclays.co.uk/wealth-management/investments/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D970%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
975,Your wealth,"Whatever the future holds, we’re here to help you achieve your financial goals . Investments can fall in value.",https://www.barclays.co.uk/wealth-management/news-and-insights/your-wealth/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D970%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
976,Moments,"From studying and graduation to travelling and buying your first home, we’ve got support, products and tools to help you.",https://www.barclays.co.uk/moments/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D970%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
977,"Understand risk, and ourselves","We explore what is meant, and understood, by the concepts of risk and market volatility when it comes to investing.",https://www.barclays.co.uk/wealth-management/news-and-insights/investments/understand-risk-and-ourselves/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D970%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
978,Four reasons to consider going global,"Here are four reasons why investors might want to consider global funds, more about diversification and some of the risks associated with this.",https://www.barclays.co.uk/smart-investor/news-and-research/investment-strategies/four-reasons-to-consider-going-global/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D970%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
979,Is it better to have more than one pension?,"Mike Romatowski, Barclays Wealth Planner, looks at the benefits and drawbacks of pension consolidation.",https://www.barclays.co.uk/wealth-management/news-and-insights/your-wealth/pension-consolidation/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D980%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
980,How many funds should you hold in your portfolio?,"It’s important to ensure that your portfolio is well-diversified, but holding too many funds means there’s a risk some may overlap.",https://www.barclays.co.uk/smart-investor/new-to-investing/reducing-unnecessary-risk/how-many-funds-should-you-hold-in-your-portfolio/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D980%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
981,What’s your attitude to risk?,"When it comes to your investments, it's important to work out how you really feel about risk and how much you're willing to accept.",https://www.barclays.co.uk/smart-investor/new-to-investing/reducing-unnecessary-risk/whats-your-attitude-to-risk/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D980%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
982,Understanding buy-and-hold investing?,Buy-and-hold investing is a strategy that means staying invested even when markets look uncertain.,https://www.barclays.co.uk/smart-investor/new-to-investing/staying-invested/understanding-buy-and-hold-investing/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D980%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
983,Business loans,"Need to expand your business, invest in equipment or borrow for working capital? Discover our wide range of secured and unsecured business loans.",https://www.barclays.co.uk/business-banking/borrow/loans/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D980%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
984,How to shut out the noise,"In an environment of increasingly negative headlines, we provide three tips on how to stay focused on your long-term investment goals.",https://www.barclays.co.uk/smart-investor/news-and-research/investment-strategies/how-to-shut-out-the-noise/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D980%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
